,Date,Sum_GAP,Sum_Others,Sum_Kitchen,Sum_Laundry,Sum_Heater_AC,forecastAC,forecastK,forecastL,forecastTotal,OnlyforecastAC,OnlyforecastK,OnlyforecastL,OnlyforecastTotal
862,12/5/2009,27099.26667,13051.26667,0,2713,11335,9830.876469,1373.608675,1778.664622,23809.6313,NA,NA,NA,NA
863,13/5/2009,20773.3,11674.3,1419,553,7127,9842.884623,1779.783288,2223.342544,24171.72377,NA,NA,NA,NA
864,14/5/2009,26783.06667,11219.06667,0,4065,11499,9248.676273,1330.375289,796.1170192,21489.66243,NA,NA,NA,NA
865,15/5/2009,23703.76667,9632.766667,1382,494,12195,10571.47438,1497.027984,1326.328859,23440.58787,NA,NA,NA,NA
866,16/5/2009,33456.3,14666.3,1705,4820,12265,11585.94209,2725.712937,1958.831263,28308.09159,NA,NA,NA,NA
867,17/5/2009,25729.4,14080.4,2555,1926,7168,9593.239221,2940.544184,2648.716022,28190.90575,NA,NA,NA,NA
868,18/5/2009,20165.1,10057.1,763,374,8971,9660.402452,1306.890956,1015.760108,21905.39407,NA,NA,NA,NA
869,19/5/2009,26955.73333,11929.73333,3253,792,10981,10076.33647,1375.090928,1964.929976,24139.06336,NA,NA,NA,NA
870,20/5/2009,21786.03333,9366.033333,1061,1889,9470,9998.419091,1764.527252,2383.496894,24325.24172,NA,NA,NA,NA
871,21/5/2009,26252.5,10858.5,1553,1278,12563,9312.694733,1300.160504,927.8077786,21460.18705,NA,NA,NA,NA
872,22/5/2009,17913.43333,7646.433333,982,1207,8078,10544.30757,1453.93196,1427.845793,23224.4514,NA,NA,NA,NA
873,23/5/2009,25509.96667,10606.96667,480,1844,12579,11469.84006,2672.05198,2029.144853,27905.15464,NA,NA,NA,NA
874,24/5/2009,21463.1,10716.1,45,446,10256,9392.323519,2878.808479,2687.498644,27604.59313,NA,NA,NA,NA
875,25/5/2009,22568.26667,10752.26667,920,966,9930,9380.572156,1239.675534,1023.389352,21142.64564,NA,NA,NA,NA
876,26/5/2009,22294.56667,10143.56667,1191,860,10100,9725.130935,1305.024272,1942.473921,23210.19854,NA,NA,NA,NA
877,27/5/2009,25738.2,11255.2,1052,2355,11076,9584.833556,1694.199336,2332.681669,23243.73843,NA,NA,NA,NA
878,28/5/2009,19662.26667,8690.266667,1502,421,9049,8846.961856,1232.052192,850.9682121,20242.37887,NA,NA,NA,NA
879,29/5/2009,20714.1,9163.1,1005,434,10112,10037.64347,1390.347551,1327.860438,21889.14897,NA,NA,NA,NA
880,30/5/2009,27651.76667,11600.76667,2787,1707,11557,10934.16238,2615.056703,1909.357104,26473.19966,NA,NA,NA,NA
881,31/5/2009,15948.16667,8304.166667,1466,458,5720,8839.948372,2830.172591,2551.626062,26098.35571,NA,NA,NA,NA
882,1/6/2009,24054.33333,9443.333333,2789,461,11361,8823.897473,1200.826506,875.4236188,19585.4776,NA,NA,NA,NA
883,2/6/2009,18177.3,9779.3,0,506,7892,9176.312895,1277.008353,1786.574139,21625.85658,NA,NA,NA,NA
884,3/6/2009,22609.63333,8722.633333,940,1370,11577,9055.470714,1677.653571,2173.063875,21655.79282,NA,NA,NA,NA
885,4/6/2009,17261,7995,1906,455,6905,8347.786271,1227.18761,691.794097,18673.62337,NA,NA,NA,NA
886,5/6/2009,20506,7535,0,456,12515,9578.233444,1396.944033,1173.128286,20361.02845,NA,NA,NA,NA
887,6/6/2009,24590.83333,9478.833333,1769,2732,10611,10522.68334,2632.469674,1762.797878,25005.27154,NA,NA,NA,NA
888,7/6/2009,20123.2,10371.2,2077,1641,6034,8482.929186,2857.351369,2416.607439,24707.80048,NA,NA,NA,NA
889,8/6/2009,19646.26667,9639.266667,1024,432,8551,8526.048979,1236.343823,754.8645306,18286.67261,NA,NA,NA,NA
890,9/6/2009,22214.16667,10105.16667,1000,414,10695,8940.393914,1319.100255,1682.87209,20430.02574,NA,NA,NA,NA
891,10/6/2009,26716.6,11050.6,1032,4745,9889,8882.205982,1724.268598,2088.036936,20570.74257,NA,NA,NA,NA
892,11/6/2009,21677.5,10595.5,0,472,10610,8235.839138,1276.043917,626.6390647,17703.57309,NA,NA,NA,NA
893,12/6/2009,18362.2,9756.2,1009,460,7137,9524.234765,1445.592864,1128.396034,19506.54076,NA,NA,NA,NA
894,13/6/2009,236.9666667,152.9666667,0,5,79,10521.31643,2678.363427,1738.386454,24263.28498,NA,NA,NA,NA
895,15/6/2009,12865.13333,5939.133333,916,348,5662,8606.953267,1269.04371,768.2493601,17746.7799,NA,NA,NA,NA
896,16/6/2009,25146.53333,7251.533333,2983,1221,13691,9047.939077,1341.518233,1712.549574,19973.53921,NA,NA,NA,NA
897,17/6/2009,16466.93333,7687.933333,975,611,7193,9005.165003,1734.166204,2131.571032,20182.40299,NA,NA,NA,NA
898,18/6/2009,19428.33333,7744.333333,0,461,11223,8362.19169,1271.424667,681.157295,17366.07932,NA,NA,NA,NA
899,19/6/2009,18114.43333,8933.433333,969,475,7737,9641.502231,1424.756912,1190.673522,19201.08717,NA,NA,NA,NA
900,20/6/2009,18451.66667,6635.666667,0,2657,9159,10616.91255,2639.953663,1804.938628,23970.14066,NA,NA,NA,NA
901,21/6/2009,14252.36667,6799.366667,1039,412,6002,8588.656695,2840.952616,2478.954245,23770.87687,NA,NA,NA,NA
902,22/6/2009,18234.96667,6637.966667,0,449,11148,8622.796578,1192.956054,832.3551399,17418.38627,NA,NA,NA,NA
903,23/6/2009,17320.23333,6863.233333,1010,1261,8186,9007.243025,1246.148468,1769.918337,19598.7644,NA,NA,NA,NA
904,24/6/2009,25581.23333,7008.233333,3059,1239,14275,8898.390143,1619.777341,2178.684149,19743.82978,NA,NA,NA,NA
905,25/6/2009,12856.03333,6137.033333,0,495,6224,8181.336934,1138.68816,714.7334705,16848.27098,NA,NA,NA,NA
906,26/6/2009,21288.7,8972.7,1826,538,9952,9380.346647,1274.73,1207.755433,18591.04746,NA,NA,NA,NA
907,27/6/2009,28484.2,9921.2,2663,2432,13468,10271.20914,2474.045455,1802.969435,23257.6971,NA,NA,NA,NA
908,28/6/2009,17656.56667,9493.566667,0,1421,6742,8156.272253,2660.87988,2455.841973,22948.97527,NA,NA,NA,NA
909,29/6/2009,16835.56667,7981.566667,1794,598,6462,8103.793294,1000.689996,786.5233106,16483.28757,NA,NA,NA,NA
910,30/6/2009,19874.1,9269.1,582,1034,8989,8403.89898,1043.854058,1700.341651,18550.1373,NA,NA,NA,NA
911,1/7/2009,20305.7,8979.7,989,590,9747,8215.157685,1409.746973,2084.908444,18584.73637,NA,NA,NA,NA
912,2/7/2009,20709.63333,11437.63333,637,603,8032,7424.739618,923.2716264,596.8796666,15585.04533,NA,NA,NA,NA
913,3/7/2009,14402.46667,5533.466667,856,642,7371,8558.817211,1056.262872,1066.507628,17233.07103,NA,NA,NA,NA
914,4/7/2009,20642.8,9438.8,2084,2329,6791,9394.872681,2254.778046,1639.547775,21817.0774,NA,NA,NA,NA
915,5/7/2009,23512.26667,10845.26667,3215,1438,8014,7236.680385,2442.908956,2271.961359,21440.13798,NA,NA,NA,NA
916,6/7/2009,15904.33333,7578.333333,429,755,7142,7153.616527,785.8953615,584.3393924,14922.49444,NA,NA,NA,NA
917,7/7/2009,18502.26667,7887.266667,1292,3619,5704,7436.585802,833.8420068,1482.385905,16954.94515,NA,NA,NA,NA
918,8/7/2009,20573.33333,7751.333333,0,3514,9308,7244.569878,1205.802418,1854.014439,16973.41404,NA,NA,NA,NA
919,9/7/2009,14104.2,8665.2,0,656,4783,6464.774094,726.3204901,356.1028295,13975.96723,NA,NA,NA,NA
920,10/7/2009,19785.3,8681.3,988,2624,7492,7623.025116,866.8460325,819.0409811,15644.10658,NA,NA,NA,NA
921,11/7/2009,16566.13333,7146.133333,981,683,7756,8496.086708,2073.037805,1388.636196,20264.99628,NA,NA,NA,NA
922,12/7/2009,8557.966667,3908.966667,0,589,4060,6386.66108,2268.588642,2020.816911,19940.05048,NA,NA,NA,NA
923,13/7/2009,8279.1,3804.1,0,594,3881,6362.727909,618.352289,336.0601902,13487.34559,NA,NA,NA,NA
924,14/7/2009,15190.5,6114.5,2303,618,6155,6713.509866,672.0736256,1239.880848,15595.07965,NA,NA,NA,NA
925,15/7/2009,11967.9,4337.9,878,932,5820,6596.068519,1048.485094,1619.935902,15696.22702,NA,NA,NA,NA
926,16/7/2009,9992.566667,4366.566667,0,1724,3902,5895.505676,571.8599619,132.7891307,12785.65345,NA,NA,NA,NA
927,17/7/2009,12196.8,4900.8,0,626,6670,7135.421405,713.4382437,608.4701271,14541.51748,NA,NA,NA,NA
928,18/7/2009,16106.83333,10054.83333,0,663,5389,8090.294203,1918.738458,1192.392001,19247.6113,NA,NA,NA,NA
929,19/7/2009,20060.73333,14404.73333,0,598,5058,6060.548921,2111.389554,1840.068214,19002.06537,NA,NA,NA,NA
930,20/7/2009,11041.43333,4395.433333,914,784,4948,6111.96268,456.2623722,171.5534533,12619.87676,NA,NA,NA,NA
931,21/7/2009,13562.7,4786.7,0,981,7795,6531.695654,503.2021577,1091.946008,14786.48001,NA,NA,NA,NA
932,22/7/2009,12325.53333,7679.533333,0,681,3965,6474.9487,871.1248032,1488.504929,14932.50522,NA,NA,NA,NA
933,23/7/2009,17166.66667,6554.666667,926,622,9064,5825.221089,384.5674327,17.42635212,12050.98477,NA,NA,NA,NA
934,24/7/2009,9362.3,4604.3,0,630,4128,7104.81791,515.1091513,508.413027,13818.83191,NA,NA,NA,NA
935,25/7/2009,8944.8,4651.8,0,577,3716,8087.271118,1708.675257,1106.60089,18519.24137,NA,NA,NA,NA
936,26/7/2009,9050.266667,4232.266667,0,1019,3799,6072.438603,1889.359396,1767.282904,18250.43417,NA,NA,NA,NA
937,27/7/2009,11476.1,4212.1,0,2062,5202,6125.930507,222.5432691,110.3548819,11828.20514,NA,NA,NA,NA
938,28/7/2009,15047.5,5795.5,0,4899,4353,6535.149007,258.6156969,1040.820629,13939.4907,NA,NA,NA,NA
939,29/7/2009,15033.33333,5866.333333,869,749,7549,6455.943177,617.0540673,1445.909633,14017.10139,NA,NA,NA,NA
940,30/7/2009,13205.43333,6861.433333,0,2304,4040,5772.852157,122.9591637,-18.14830415,11056.88092,NA,NA,NA,NA
941,31/7/2009,16263.83333,5673.833333,865,3423,6302,7009.586524,248.4596245,478.4426435,12739.11599,NA,NA,NA,NA
942,1/8/2009,11782.76667,4690.766667,0,844,6248,7941.412474,1439.999774,1080.965107,17350.84861,NA,NA,NA,NA
943,2/8/2009,8162.066667,3986.066667,0,637,3539,5870.204162,1622.145757,1744.904824,16994.51561,NA,NA,NA,NA
944,3/8/2009,8338.3,3922.3,0,605,3811,5863.814691,-39.3099435,90.38745016,10490.37648,NA,NA,NA,NA
945,4/8/2009,8481.533333,4003.533333,0,607,3871,6212.053455,6.356602831,1022.673544,12529.95059,NA,NA,NA,NA
946,5/8/2009,8644.2,3982.2,0,620,4042,6073.273193,378.8699518,1429.265306,12550.61196,NA,NA,NA,NA
947,6/8/2009,8877.866667,4025.866667,0,659,4193,5334.541868,-96.52013086,-33.33013345,9552.607368,NA,NA,NA,NA
948,7/8/2009,8988.266667,4088.266667,0,668,4232,6522.051271,52.3579083,464.9536293,11220.32619,NA,NA,NA,NA
949,8/8/2009,8774.533333,4035.533333,0,646,4093,7413.429024,1271.879978,1069.652082,15844.47792,NA,NA,NA,NA
950,9/8/2009,16637.23333,7119.233333,1984,2380,5154,5312.721383,1486.430029,1736.475888,15530.60625,NA,NA,NA,NA
951,10/8/2009,17822.63333,8091.633333,0,3719,6012,5289.699338,-138.4949458,85.73860838,9101.404669,NA,NA,NA,NA
952,11/8/2009,15849.23333,6948.233333,857,1467,6577,5635.777587,-52.57633302,1022.844036,11250.05835,NA,NA,NA,NA
953,12/8/2009,13740.6,7148.6,912,689,4991,5510.551453,363.4016748,1435.386978,11414.76354,NA,NA,NA,NA
954,13/8/2009,10114.03333,3488.033333,1215,3702,1709,4801.928342,-65.91410901,-20.08749712,8595.692894,NA,NA,NA,NA
955,14/8/2009,12477.93333,6551.933333,429,850,4647,6036.506847,130.9625625,486.468305,10476.23718,NA,NA,NA,NA
956,15/8/2009,25234.36667,11023.36667,3437,1852,8922,6991.871085,1399.654146,1100.514661,15345.18057,NA,NA,NA,NA
957,16/8/2009,20295.2,11906.2,1604,1094,5691,4971.568271,1663.739229,1777.632812,15305.2389,NA,NA,NA,NA
958,17/8/2009,13098.46667,6023.466667,1,813,6261,5044.422207,87.87538809,137.9570458,9175.425767,NA,NA,NA,NA
959,18/8/2009,18009.96667,7939.966667,2306,1440,6324,5500.472185,221.5268139,1086.668313,11644.47017,NA,NA,NA,NA
960,19/8/2009,14679.03333,6927.033333,896,812,6044,5497.541857,683.0596454,1511.103034,12145.43515,NA,NA,NA,NA
961,20/8/2009,12928.7,5907.7,0,883,6138,4921.413835,296.2957394,67.52181509,9672.803551,NA,NA,NA,NA
962,21/8/2009,19362.43333,7905.433333,3043,887,7527,6296.262001,531.9407494,585.6724309,11903.85806,NA,NA,NA,NA
963,22/8/2009,25812.3,9516.3,4544,3203,8549,7397.007641,1834.899732,1210.711184,17121.0092,NA,NA,NA,NA
964,23/8/2009,17778.46667,9016.466667,949,819,6994,5524.365718,2128.114583,1897.923079,17420.49649,NA,NA,NA,NA
965,24/8/2009,20870.9,9607.9,2279,737,8247,5744.232077,575.7026241,267.1656783,11614.92311,NA,NA,NA,NA
966,25/8/2009,15726.83333,7540.833333,1140,755,6291,6343.699012,726.6977658,1223.374075,14386.84308,NA,NA,NA,NA
967,26/8/2009,18942.43333,7435.433333,2131,1516,7860,6477.701609,1199.156795,1653.680207,15163.54566,NA,NA,NA,NA
968,27/8/2009,12491.1,7544.1,0,664,4283,6029.268469,816.7212312,214.1908701,12934.29819,NA,NA,NA,NA
969,28/8/2009,18647.36667,8259.366667,1778,1125,7485,7520.026626,1050.050394,734.5584358,15371.87005,NA,NA,NA,NA
970,29/8/2009,23140.23333,9045.233333,905,1483,11707,8722.624745,2344.138734,1359.90807,20754.98711,NA,NA,NA,NA
971,30/8/2009,27805.7,13141.7,2653,1363,10648,6935.838992,2622.151684,2045.561655,21177.13809,NA,NA,NA,NA
972,31/8/2009,21092.03333,9480.033333,960,678,9974,7224.010704,1048.559369,411.4831046,15449.18987,NA,NA,NA,NA
973,1/9/2009,16342.26667,9572.266667,0,697,6073,7873.101828,1172.869686,1362.78238,18253.02821,NA,NA,NA,NA
974,2/9/2009,20380.23333,8853.233333,947,659,9921,8037.369413,1613.723537,1786.831429,19016.36675,NA,NA,NA,NA
975,3/9/2009,20853.13333,9424.133333,3319,3099,5011,7599.631962,1195.442891,340.0364319,16729.9844,NA,NA,NA,NA
976,4/9/2009,17073.13333,8342.133333,0,636,8095,9081.776986,1389.447677,852.400489,19069.21376,NA,NA,NA,NA
977,5/9/2009,25231.1,9562.1,2988,2248,10433,10257.17378,2641.554986,1469.440763,24316.33048,NA,NA,NA,NA
978,6/9/2009,20477.16667,9863.166667,995,588,9031,8425.756104,2875.795268,2146.900539,24569.26656,NA,NA,NA,NA
979,7/9/2009,20357.63333,9285.633333,2196,577,8299,8653.424545,1257.525383,505.1812287,18644.10704,NA,NA,NA,NA
980,8/9/2009,18104.23333,7992.233333,1002,577,8533,9228.055547,1337.140555,1449.832038,21228.58954,NA,NA,NA,NA
981,9/9/2009,25355.73333,9888.733333,964,3832,10671,9306.119714,1734.148535,1868.650927,21756.75344,NA,NA,NA,NA
982,10/9/2009,18539.23333,10503.23333,928,600,6508,8772.883807,1273.697208,418.441728,19226.00305,NA,NA,NA,NA
983,11/9/2009,20235.76667,7911.766667,0,631,11693,10152.84762,1427.972169,929.5620443,21318.4123,NA,NA,NA,NA
984,12/9/2009,34405.96667,11019.96667,9583,1202,12601,11222.08179,2643.478238,1547.826398,26322.92606,NA,NA,NA,NA
985,13/9/2009,26171.7,11243.7,4146,612,10170,9283.233411,2844.840065,2229.205585,26343.88626,NA,NA,NA,NA
986,14/9/2009,26247.63333,13710.63333,2843,603,9091,9404.851385,1197.90208,594.2476952,20203.34779,NA,NA,NA,NA
987,15/9/2009,24280.1,13307.1,1769,560,8644,9877.320796,1253.430168,1548.558902,22594.40874,NA,NA,NA,NA
988,16/9/2009,29052.7,11163.7,1035,3470,13384,9859.411042,1631.178634,1979.898014,22955.70671,NA,NA,NA,NA
989,17/9/2009,20390.43333,10117.43333,0,563,9710,9238.414173,1156.413882,544.9299204,20288.35021,NA,NA,NA,NA
990,18/9/2009,22900.53333,11104.53333,1993,652,9151,10540.52649,1301.311411,1073.772735,22277.1165,NA,NA,NA,NA
991,19/9/2009,35595.16667,15093.16667,1607,4050,14845,11543.14106,2512.240099,1711.903257,27212.57425,NA,NA,NA,NA
992,20/9/2009,33922.13333,14989.13333,4532,2466,11935,9549.819328,2713.568851,2414.861696,27199.56189,NA,NA,NA,NA
993,21/9/2009,23631.13333,11262.13333,921,604,10844,9629.594797,1070.77568,802.6810733,21059.48805,NA,NA,NA,NA
994,22/9/2009,20775.6,10739.6,937,597,8502,10072.89865,1134.161348,1780.379236,23483.67957,NA,NA,NA,NA
995,23/9/2009,27276.83333,11329.83333,2085,978,12884,10038.11235,1522.930806,2235.067235,23907.9285,NA,NA,NA,NA
996,24/9/2009,23770.96667,11724.96667,1051,621,10374,9411.723529,1061.733442,822.7188576,21329.50603,NA,NA,NA,NA
997,25/9/2009,19350.26667,9062.266667,0,594,9694,10718.73773,1222.078309,1372.735727,23428.47256,NA,NA,NA,NA
998,26/9/2009,25937.56667,8842.566667,1943,571,14581,11735.01277,2449.637794,2029.872102,28489.93943,NA,NA,NA,NA
999,27/9/2009,23507.86667,8565.866667,1817,4571,8554,9762.282675,2668.074277,2748.959812,28612.70931,NA,NA,NA,NA
1000,28/9/2009,21657.6,10257.6,0,603,10797,9867.522697,1042.169308,1149.358181,22611.75739,NA,NA,NA,NA
1001,29/9/2009,19106.63333,10150.63333,1031,603,7322,10338.94338,1121.556896,2135.466284,25171.77362,NA,NA,NA,NA
1002,30/9/2009,29545.6,11299.6,970,8080,9196,10332.61678,1524.823603,2593.850708,25721.91218,NA,NA,NA,NA
1003,1/10/2009,21454.2,10469.2,950,602,9433,9732.708946,1076.065964,1180.033039,23253.01019,NA,NA,NA,NA
1004,2/10/2009,19211.13333,8499.133333,0,570,10142,11061.96898,1246.320943,1723.070925,25439.09909,NA,NA,NA,NA
1005,3/10/2009,28612.33333,9568.333333,3644,920,14480,12094.13906,2480.882469,2367.496364,30559.85839,NA,NA,NA,NA
1006,4/10/2009,27018.43333,11350.43333,3189,3499,8980,10129.05027,2703.138282,3068.051193,30709.43313,NA,NA,NA,NA
1007,5/10/2009,21258.7,11749.7,984,542,7983,10232.05334,1077.706329,1444.144284,24699.07188,NA,NA,NA,NA
1008,6/10/2009,23807.46667,14457.46667,1,543,8806,10690.07057,1154.172128,2400.367489,27210.80094,NA,NA,NA,NA
1009,7/10/2009,30363.9,15387.9,734,4334,9908,10658.26997,1551.189688,2823.623333,27672.27664,NA,NA,NA,NA
1010,8/10/2009,26286.1,12008.1,2091,619,11568,10020.33446,1093.036509,1369.908586,25074.07465,NA,NA,NA,NA
1011,9/10/2009,22531.03333,11254.03333,0,559,10718,11298.97505,1251.038418,1868.887586,27091.23717,NA,NA,NA,NA
1012,10/10/2009,33545.93333,13654.93333,4510,570,14811,12268.35182,2470.877484,2465.819092,32005.72629,NA,NA,NA,NA
1013,11/10/2009,32304.73333,13091.73333,4111,6454,8648,10229.16683,2676.417454,3116.276879,31915.20449,NA,NA,NA,NA
1014,12/10/2009,22526.73333,11594.73333,997,515,9420,10248.07828,1032.8263,1440.588899,25635.59954,NA,NA,NA,NA
1015,13/10/2009,24151.66667,13108.66667,983,530,9530,10613.72232,1090.297645,2344.332512,27854.67122,NA,NA,NA,NA
1016,14/10/2009,28520.4,13375.4,2001,3131,10013,10483.34452,1468.134135,2715.439252,28006.72428,NA,NA,NA,NA
1017,15/10/2009,24832.93333,13099.93333,1629,463,9641,9743.014727,991.2837248,1210.953861,25089.73004,NA,NA,NA,NA
1018,16/10/2009,25281,13663,0,482,11136,10918.07597,1131.745185,1661.582094,26786.68197,NA,NA,NA,NA
1019,17/10/2009,45701.33333,17521.33333,5490,4364,18326,11785.49276,2335.856574,2213.591721,31387.83849,NA,NA,NA,NA
1020,18/10/2009,25936.06667,13581.06667,712,499,11144,9648.865061,2528.101658,2823.507652,30999.27966,NA,NA,NA,NA
1021,19/10/2009,22818.46667,13030.46667,1104,457,8227,9577.759503,874.2143938,1112.526664,24445.2411,NA,NA,NA,NA
1022,20/10/2009,28713.46667,16498.46667,760,450,11005,9863.646479,924.8837246,1986.989917,26421.44894,NA,NA,NA,NA
1023,21/10/2009,32825.1,16309.1,2031,5916,8569,9666.447642,1299.822205,2335.467355,26369.60651,NA,NA,NA,NA
1024,22/10/2009,23328.5,11762.5,0,492,11074,8874.66996,824.2898362,815.4992826,23294.3017,NA,NA,NA,NA
1025,23/10/2009,29290.83333,13919.83333,3180,495,11696,10015.77924,970.4897352,1258.130126,24884.16623,NA,NA,NA,NA
1026,24/10/2009,43573.46667,20912.46667,6202,518,15941,10868.4808,2184.849663,1809.799226,29433.94575,NA,NA,NA,NA
1027,25/10/2009,40108.93333,17226.93333,3010,6181,13691,8737.675495,2391.824573,2427.029888,29052.91247,NA,NA,NA,NA
1028,26/10/2009,18539.06667,11808.06667,475,468,5788,8693.74439,757.0003929,730.8423884,22567.08793,NA,NA,NA,NA
1029,27/10/2009,18612.6,9217.6,579,449,8367,9028.452287,830.8013197,1627.229205,24672.50305,NA,NA,NA,NA
1030,28/10/2009,21145.13333,10320.13333,1044,463,9318,8901.475535,1232.564058,2004.24654,24809.64876,NA,NA,NA,NA
1031,29/10/2009,33024,22457,765,4125,5677,8200.531084,787.0702456,518.7672859,21980.38729,NA,NA,NA,NA
1032,30/10/2009,24889.3,12277.3,1779,2005,8828,9451.759939,965.9534459,1001.030181,23869.15585,NA,NA,NA,NA
1033,31/10/2009,31265.7,12341.7,1773,2514,14637,10432.03255,2214.994434,1596.549614,28765.12078,NA,NA,NA,NA
1034,1/11/2009,30719.46667,16064.46667,1970,470,12215,8443.943814,2457.939571,2260.826849,28770.71185,NA,NA,NA,NA
1035,2/11/2009,25070.43333,15228.43333,1881,471,7490,8555.150046,859.6220408,613.7878062,22704.00155,NA,NA,NA,NA
1036,3/11/2009,37778.13333,22793.13333,2009,3951,9025,9054.336666,969.687794,1560.285019,25252.15244,NA,NA,NA,NA
1037,4/11/2009,30030,12701,1075,4008,12246,9097.820537,1406.689106,1987.217165,25846.08109,NA,NA,NA,NA
1038,5/11/2009,26007.76667,14502.76667,1105,532,9868,8569.761797,994.636497,550.310583,23477.60342,NA,NA,NA,NA
1039,6/11/2009,23174.16667,11406.16667,0,442,11326,9992.636194,1204.424885,1078.696768,25820.88658,NA,NA,NA,NA
1040,7/11/2009,25952.93333,13343.93333,2187,408,10014,11139.63302,2481.147186,1716.849587,31154.8594,NA,NA,NA,NA
1041,8/11/2009,41800.03333,19913.03333,4941,2075,14871,9309.743854,2747.929689,2419.322232,31572.00391,NA,NA,NA,NA
1042,9/11/2009,23412.53333,14236.53333,1125,430,7621,9567.191843,1169.068553,805.208385,25880.98618,NA,NA,NA,NA
1043,10/11/2009,26769.73333,13431.73333,1118,432,11788,10197.48782,1293.768843,1778.664596,28760.34266,NA,NA,NA,NA
1044,11/11/2009,34008,15351,2338,5105,11214,10354.11471,1740.248742,2226.046722,29633.36423,NA,NA,NA,NA
1045,12/11/2009,24384.43333,13066.43333,1486,429,9403,9918.812784,1332.299371,802.7043917,27485.43666,NA,NA,NA,NA
1046,13/11/2009,25548.76667,14107.76667,1856,407,9178,11412.11478,1540.715933,1337.567151,29985.6576,NA,NA,NA,NA
1047,14/11/2009,42674.26667,17226.26667,4169,2411,18868,12605.79426,2810.613272,1975.085792,35409.37736,NA,NA,NA,NA
1048,15/11/2009,32788.46667,17073.46667,991,5278,9446,10797.9909,3065.260162,2669.968788,35847.08268,NA,NA,NA,NA
1049,16/11/2009,25241.13333,13321.13333,2021,545,9354,11052.6615,1469.211698,1041.63831,30107.07885,NA,NA,NA,NA
1050,17/11/2009,28471.56667,16402.56667,0,453,11616,11655.64242,1572.041383,1994.742981,32869.18538,NA,NA,NA,NA
1051,18/11/2009,43986.23333,16532.23333,6012,7655,13787,11761.32456,1992.435701,2416.280465,33559.5866,NA,NA,NA,NA
1052,19/11/2009,24580.8,13163.8,0,481,10936,11252.91386,1554.741935,962.3742407,31168.0972,NA,NA,NA,NA
1053,20/11/2009,32683.6,18617.6,843,407,12816,12652.92681,1730.385239,1462.838691,33369.66442,NA,NA,NA,NA
1054,21/11/2009,41614.26667,21370.26667,5694,1997,12553,13735.58558,2965.168474,2063.09657,38446.75744,NA,NA,NA,NA
1055,22/11/2009,40849.6,17567.6,6774,411,16097,11801.87782,3183.089523,2718.889423,38498.06703,NA,NA,NA,NA
1056,23/11/2009,24518.7,15886.7,0,402,8230,11918.93176,1549.455933,1050.706135,32340.97596,NA,NA,NA,NA
1057,24/11/2009,35480.93333,19324.93333,2491,4579,9086,12375.99427,1614.598923,1964.267497,34665.02069,NA,NA,NA,NA
1058,25/11/2009,33002.16667,16578.16667,745,5083,10596,12331.01557,1997.950049,2347.620646,34906.49237,NA,NA,NA,NA
1059,26/11/2009,26660.43333,13922.43333,2262,407,10069,11670.81571,1524.571712,857.8884878,32065.44355,NA,NA,NA,NA
1060,27/11/2009,23000.43333,11005.43333,0,396,11599,12921.48524,1666.557989,1325.808942,33826.92943,NA,NA,NA,NA
1061,28/11/2009,30982.5,13047.5,3199,386,14350,13860.68688,2870.319682,1897.628792,38483.14103,NA,NA,NA,NA
1062,29/11/2009,27516.03333,15554.03333,1073,3061,7828,11792.62624,3060.388658,2529.793303,38141.86029,NA,NA,NA,NA
1063,30/11/2009,29086.5,15606.5,1080,361,12039,11787.34429,1402.521649,843.3573613,31628.70409,NA,NA,NA,NA
1064,1/12/2009,29272.96667,18097.96667,0,354,10821,12136.62172,1447.405788,1744.45644,33640.38364,NA,NA,NA,NA
1065,2/12/2009,39094.46667,18048.46667,1143,7052,12851,12000.50072,1814.729335,2121.39163,33619.1328,NA,NA,NA,NA
1066,3/12/2009,24661.46667,13314.46667,1039,402,9906,11267.40117,1329.708912,631.3740375,30569.57591,NA,NA,NA,NA
1067,4/12/2009,28521.56667,17877.56667,1158,352,9134,12464.48482,1464.489742,1105.063532,32179.86794,NA,NA,NA,NA
1068,5/12/2009,39196.03333,21699.03333,3822,351,13324,13369.93546,2665.432741,1688.466572,36743.76659,NA,NA,NA,NA
1069,6/12/2009,39638.13333,20193.13333,2850,4175,12420,11287.92336,2856.92345,2337.634178,36369.06798,NA,NA,NA,NA
1070,7/12/2009,29043.96667,17262.96667,1132,358,10291,11287.90705,1204.482775,673.0854976,29879.87302,NA,NA,NA,NA
1071,8/12/2009,33448.06667,16614.06667,1108,350,15376,11660.56224,1258.48158,1600.294953,31969.91031,NA,NA,NA,NA
1072,9/12/2009,30039.26667,16659.26667,2054,3355,7971,11564.34239,1638.222301,2006.796692,32077.06688,NA,NA,NA,NA
1073,10/12/2009,34238.1,15667.1,2823,349,15399,10885.64713,1168.478564,548.9511217,29200.39462,NA,NA,NA,NA
1074,11/12/2009,29741.03333,16559.03333,1546,385,11251,12149.25037,1320.908913,1056.507864,31021.42091,NA,NA,NA,NA
1075,12/12/2009,30273,16868,1087,4120,8198,13130.65425,2541.358137,1674.529186,35826.41836,NA,NA,NA,NA
1076,13/12/2009,35646.9,18067.9,3984,417,13178,11131.13522,2753.680745,2358.114251,35715.0597,NA,NA,NA,NA
